,image_id,question,question_id
3112,131979,How many hands are holding the racket?,131979001
3113,131979,Which sport is this?,131979002
3114,908,How many air vents are there?,908000
3115,908,What is being advertised?,908001
3116,908,What color is the photo?,908002
3117,908,What country is mentioned?,908003
3118,908,How many square lights are on the ceiling?,908004
3119,908,What kind of sign is in this room?,908005
3120,908,What color is the microwave?,908006
3121,908,What is written on the wooden board?,908007
3122,908,What is in the frame?,908008
3123,908,What is sitting atop of the microwave?,908009
3124,908,What kind of light bulb would be necessary for the overhead light?,908010
3125,908,What object is on the bottom left?,908011
3126,908,What is the painting on top a picture of?,908012
3127,908,What color is the walls?,908013
3128,908,Is this a restaurant or a home?,908014
3129,909,What is the more transportable variety of the largest object in the picture?,909000
3130,909,What month is on the calendar?,909001
3131,909,Is there a window?,909002
3132,909,What candy is on the desk?,909003
3133,394126,What number is shown?,394126000
3134,394126,What is the speed limit?,394126001
3135,394126,Was this picture taken in the United States of America?,394126002
3136,392837,Is the board on the sand?,392837000
3137,392837,Are there waves in the ocean?,392837001
3138,392837,What color is the board?,392837002
3139,913,Is this a passenger plane?,913000
3140,913,Is there an A-10 Warthog in the photo?,913001
3141,913,What color is the plane?,913002
3142,913,What color is the traffic cone?,913003
3143,913,What is the number on the blue plane?,913004
3144,913,Is this an f 16?,913005
3145,913,How many wheels on the plane?,913006
3146,913,Are these historical planes?,913007
3147,157153,What sort of busses are closest to the bear?,157153000
3148,157153,Is there a garbage can in this picture?,157153001
3149,157153,What color is the side of the electric trains?,157153002
3150,497558,Is the lamp shade tilted?,497558000
3151,497558,Why is the door open?,497558001
3152,497558,Does the lady have dirty feet?,497558002
3153,497558,Is the lady reading a magazine?,497558003
3154,497558,Is this her home?,497558004
3155,497558,Is the woman playing?,497558005
3156,497558,What is this person wearing?,497558006
3157,497558,Does the room look crowded?,497558007
3158,497558,What color are the woman's pants?,497558008
3159,218606,Do the giraffes like each other?,218606000
3160,218606,What animal is pictured?,218606001
3161,218606,Are these giraffes expressing affection?,218606002
3162,525206,Is it safe to jump on a skateboard parked near a car?,525206000
3163,525206,What color is the truck?,525206001
3164,525206,Is that a brand new truck?,525206002
3165,525206,Which car is this?,525206003
3166,394139,What color is the house's roof?,394139000
3167,394139,Is the sky cloudy?,394139001
3168,394139,How many skylights are shown?,394139002
3169,394139,Is the bus going uphill or downhill?,394139003
3170,394139,Is the bus going to Trafalgar?,394139004
3171,394139,What kind of style or design is the house in the background?,394139005
3172,394139,What location is the scene in?,394139006
3173,394139,What country is the bus being driven in?,394139007
3174,394139,What bus number is that?,394139008
3175,394139,Is there a flag visible?,394139009
3176,525212,How long is this hot dog?,525212000
3177,525212,Is there mustard?,525212001
3178,525212,Is this food tasty?,525212002
3179,525212,What is on the bun?,525212003
3180,525212,What vegetables are represented on this hot dog?,525212004
3181,925,Is he wearing a tie?,925000
3182,925,What color is his suit?,925001
3183,925,Is he wearing a watch?,925002
3184,506315,Is the a bike in a picture?,506315000
3185,506315,What kind of shirt is the man next to the bike wearing?,506315001
3186,506315,Is this man wearing modern clothing?,506315002
3187,927,Are there cracks in the pavement?,927000
3188,927,What is the girl standing on?,927001
3189,927,What sport is she playing?,927002
3190,927,Is she riding the board?,927003
3191,927,What do you see in the window?,927004
3192,927,Is this a black and white picture?,927005
3193,927,What season is it?,927006
3194,132000,What kind of fruit is on the table?,132000000
3195,132000,What is that green item in the jar?,132000001
3196,132000,What two utensils are in this picture?,132000002
3197,132002,What vegetable makes up the grass?,132002000
3198,132002,What color is the place mat?,132002001
3199,132002,What holiday is being celebrated?,132002002
3200,132002,What's drawn on the napkin?,132002003
3201,386700,Is the city in silhouette?,386700000
3202,386700,What color is the water?,386700001
3203,386700,What is surrounding the city?,386700002
3204,386700,Is it easy to tell what time of day this photo was taken?,386700003
3205,386700,What city is this?,386700004
3206,386700,How many skyscrapers are there?,386700005
3207,386700,Does this photo have effects?,386700006
3208,394149,What kind of coat is he wearing?,394149000
3209,394149,What pattern is his tie?,394149001
3210,394149,Would this be good for a job interview?,394149002
3211,394149,Is this person a businessman?,394149003
3212,394149,Is he married?,394149004
3213,934,Are one of the animals a baby?,934000
3214,934,Are all these elephants full grown?,934001
3215,934,Is there a chain?,934002
3216,934,How many elephants are there?,934003
3217,934,How many trunks are raised?,934004
3218,934,Are the elephants all the same age?,934005
3219,934,How many animals are there?,934006
3220,934,What color is the building?,934007
3221,934,Where are the baby elephants?,934008
3222,934,Are both of these animals the same size?,934009
3223,934,How many elephants are in this picture?,934010
3224,525223,Why are we able to see through the chair back?,525223000
3225,525223,What type of gaming controller is on the desk?,525223001
3226,525223,Is the TV on?,525223002
3227,525223,Are the computers in a cubicle?,525223003
3228,525223,Is that a 3D television?,525223004
3229,525226,What is this person doing?,525226000
3230,525226,How many women are surfing?,525226001
3231,525226,Does this surfer have shoes on?,525226002
3232,525226,What is on the top of the water?,525226003
3233,568135,Is this person playing tennis alone?,568135000
3234,568135,What type of outfit is the woman wearing?,568135001
3235,568135,What is the person holding?,568135002
3236,568135,What color is the court?,568135003
3237,568135,What game is being played?,568135004
3238,568135,Is she wearing pants?,568135005
3239,263084,Are they in the restroom of an expensive restaurant?,263084000
3240,263084,How many people can this sink accommodate?,263084001
3241,263084,What is the silver box below the mirror?,263084002
3242,941,Is the book on top of a keyboard?,941000
3243,941,What website is on the screen?,941001
3244,941,What website is this person looking at?,941002
3245,941,Is there a caffeine source in the picture?,941003
3246,941,Why have Palm pilots disappeared?,941004
3247,132015,How many animals are present?,132015000
3248,132015,Is the building taller than the giraffe?,132015001
3249,132015,What is about the same height as the giraffe?,132015002
3250,132015,How many tails are in the picture?,132015003
3251,132015,How many of the giraffes are facing the right side?,132015004
3252,132015,Which giraffe is taller?,132015005
3253,132015,How many doors are there?,132015006
3254,132015,Are these animals in a zoo?,132015007
3255,132015,What are the animals standing near?,132015008
3256,525232,How many people are on the phone?,525232000
3257,525232,Is this man on the phone?,525232001
3258,525232,What is the woman doing?,525232002
3259,525232,Does the girls hair have dreads?,525232003
3260,525232,What is the lady doing to the man's head?,525232004
3261,366651,Is there an item marked like the animals hides?,366651000
3262,366651,What activity are the zebras engaged in?,366651001
3263,366651,How many zebras are pictured?,366651002
3264,132019,Is the food clean?,132019000
3265,132019,What fruit is behind the bananas on the right?,132019001
3266,132019,In what type of containers are the strawberries held?,132019002
3267,132019,How much do the bananas cost?,132019003
3268,132019,Do the bananas have stickers on them?,132019004
3269,525236,What are they playing with?,525236000
3270,525236,What is the man and woman reaching for in the air?,525236001
3271,525236,Are they in a tennis center?,525236002
3272,394165,How many vegetables are being served?,394165000
3273,394165,What is in the picture?,394165001
3274,394165,What is the blue and white food at the top of the plate?,394165002
3275,263094,What are the man and woman doing in the picture?,263094000
3276,263094,What is on the man's face?,263094001
3277,263094,Is this a wedding?,263094002
3278,263094,What does the bride have in her hair?,263094003
3279,263094,What color dress is the lady wearing?,263094004
3280,432119,What company made this sketch?,432119000
3281,432119,Does this painting have a warm palette?,432119001
3282,432119,What color is the vase?,432119002
3283,263098,What color is the woman's hair?,263098000
3284,263098,What kind of animal is the guy petting?,263098001
3285,263098,What kind of hats are these?,263098002
3286,263098,What does the woman wear around her waist?,263098003
3287,263098,Is there a person that looks concerned?,263098004
3288,263098,What does the bears shirt says?,263098005
3289,263098,How big is the bear?,263098006
